country,user_id,updated_date,created_date,level_id,affluence_id,unique_id,name,latitude,longitude,category,radius,geohash,afluence
BD,admin,20/11/20,28/10/20,,AFF000,,JAMALPUR SECONDARY GIRLS' SCHOOL,25.3155624,86.4895993,School,300,tut800e,
BD,admin,20/11/20,28/10/20,,AFF000,,MUNSHI YARUDDIN AHMED GIRLS' SCHOOL,0,0,School,,,
BD,admin,20/11/20,28/10/20,,AFF000,,BAKCHAR IDEAL HIGH SCHOOL,23.6254854,89.5275748,School,300,tupwmhz,
BD,admin,20/11/20,28/10/20,,AFF000,,ALONGKERPUR IDEAL HIGH SCHOOL,36.3649917,-96.0163146,School,300,9y7wzh5,
BD,admin,20/11/20,28/10/20,,AFF000,,POTORA ADERSHA HIGH SCHOOL,54.3512694,-7.6544492,School,300,gcdt1y6,
BD,admin,20/11/20,28/10/20,,AFF000,,DHARMATALA ADARSHA HIGH SCHOOL,22.5627395,88.3540923,School,300,tunb6e3,
BD,admin,20/11/20,28/10/20,,AFF000,,CHAPRI HIGH SCHOOL,33.7869909,-118.1834191,School,300,9q5bnwt,
BD,admin,20/11/20,28/10/20,,AFF000,,BAONARA HIGH SCHOOL,-28.2157817,153.5244353,School,300,r6vpmx3,
BD,admin,20/11/20,28/10/20,,AFF000,,CHAMTA IDEAL JUNIOR HIGH SCHOOL,0,0,School,,,
BD,admin,20/11/20,28/10/20,,AFF000,,LIAQUAT ALI SMRITI SCHOOL & COLLEGE,0,0,School,,,
BD,admin,20/11/20,28/10/20,,AFF000,,GOALUNDO IDEAL HIGH SCHOOL,23.7259482,89.7601599,School,300,tupyfx1,
BD,admin,20/11/20,28/10/20,,AFF000,,GOALANANDA NAZIR UDDIN GOVT. PILOT HIGH SCHOOL,23.7392921,89.7567693,School,300,tupz43w,
BD,admin,20/11/20,28/10/20,,AFF000,,DAWLATDIA AKKAS ALI HIGH SCHOOL,23.2278508,90.6481558,School,300,wh0knsx,
BD,admin,20/11/20,28/10/20,,AFF000,,GOALUNDO PROPER HIGH SCHOOL,23.7277718,89.7501307,School,300,tupyfrd,
BD,admin,20/11/20,28/10/20,,AFF000,,GOALANANDA SHAHID SMRITI GOVT. GIRLS' HIGH SCHOOL,23.9526042,90.0119705,School,300,wh20222,
BD,admin,20/11/20,28/10/20,,AFF000,,JAMTALA HIGH SCHOOL,22.104485,88.5697987,School,300,tgyvxry,
BD,admin,20/11/20,28/10/20,,AFF000,,CHOWDHURY MAHBUB HOSSAIN GIRLS' SCHOOL,23.7477357,89.7294915,School,300,tupz1g5,
BD,admin,20/11/20,28/10/20,,AFF000,,DAULATDIA MODEL HIGH SCHOOL,23.6519012,89.0433741,School,300,tupqd1x,
BD,admin,20/11/20,28/10/20,,AFF000,,UDAY PUR HIGH SCHOOL,25.2542028,87.8558479,School,300,tuqrxjq,
BD,admin,20/11/20,28/10/20,,AFF000,,PANGSA GEORGE PILOT HIGH SCHOOL,23.7890644,89.4225512,School,300,tupx6fe,
BD,admin,20/11/20,28/10/20,,AFF000,,HABASPUR K. RAJ HIGH SCHOOL,23.8588829,89.4002227,School,300,tupxdr7,
BD,admin,20/11/20,28/10/20,,AFF000,,MUKTIJODDHA FAKIR ABDUL JABBAR GIRL'S JUNIOR SCHOOL,32.3350036,-95.2823591,School,300,9vspzy3,
BD,admin,20/11/20,28/10/20,,AFF000,,RATANDIA RAJANIKANTO GOVERNMENT MODEL HIGH SCHOOL,23.7660641,89.4878272,School,300,tupxhq7,
BD,admin,20/11/20,28/10/20,,AFF000,,MACHHPARA HIGH SCHOOL,23.8029763,89.357853,School,300,tupx3mh,
BD,admin,20/11/20,28/10/20,,AFF000,,MRIGE HIGH SCHOOL,33.5705986,-116.1622848,School,300,9mvquxm,
BD,admin,20/11/20,28/10/20,,AFF000,,KASBA MAJAIL A.H. HIGH SCHOOL,40.9246902,-74.0077056,School,300,dr72gfj,
BD,admin,20/11/20,28/10/20,,AFF000,,BE-KAYA HIGH SCHOOL,0,0,School,,,
BD,admin,20/11/20,28/10/20,,AFF000,,NADIR HOSSAIN GIRLS' HIGH SCHOOL,23.7205825,89.3475635,School,300,tupwcnh,
BD,admin,20/11/20,28/10/20,,AFF000,,KHAGJANA HIGH SCHOOL,23.7658143,89.4587186,School,300,tupx5wm,
BD,admin,20/11/20,28/10/20,,AFF000,,KALUKHALI GIRLS' HIGH SCHOOL,39.9598738,-75.1698771,School,300,dr4e36q,
BD,admin,20/11/20,28/10/20,,AFF000,,PANGSA GIRLS' HIGH SCHOOL,24.5800463,88.7361123,School,300,tur5g4x,
BD,admin,20/11/20,28/10/20,,AFF000,,KACHARI PARA HIGH SCHOOL & COLLEGE,32.1587104,-94.3532586,School,300,9vsyuyq,
BD,admin,20/11/20,28/10/20,,AFF000,,HARHI VANGA MADHYAMIK HIGH SCHOOL,0,0,School,,,
BD,admin,20/11/20,28/10/20,,AFF000,,SHAHID KHABIRUZAMAN HIGH SCHOOL,23.873789,89.3756817,School,300,tupxcf1,
BD,admin,20/11/20,28/10/20,,AFF000,,HOSSAIN DANGA NILUFAR RAFIQUE HIGH SCHOOL,23.7690803,89.3361913,School,300,tupx0zh,
BD,admin,20/11/20,28/10/20,,AFF000,,BAGHDULI HIGH SCHOOL,40.9416591,-74.1786759,School,300,dr72bj0,
BD,admin,20/11/20,28/10/20,,AFF000,,BAHALADANGA HIGH SCHOOL,23.7383249,89.3677236,School,300,tupx197,
BD,admin,20/11/20,28/10/20,,AFF000,,PATTA JONA HIGH SCHOOL,23.7177351,89.3894779,School,300,tupwfje,
BD,admin,20/11/20,28/10/20,,AFF000,,AKHARJANI HIGH SCHOOL,23.7117414,89.4364786,School,300,tupwght,
BD,admin,20/11/20,28/10/20,,AFF000,,MEGHNA HIGH SCHOOL,30.5165045,-97.7878702,School,300,9v6mwg3,
BD,admin,20/11/20,28/10/20,,AFF000,,MAJBARI HURUNNESA SMRITY HIGH SCHOOL,0,0,School,,,
BD,admin,20/11/20,28/10/20,,AFF000,,DAMUKDIA DURGAPUR ABDUL AZIZ HIGH SCHOOL,23.7653861,89.5384111,School,300,tupxjqr,
BD,admin,20/11/20,28/10/20,,AFF000,,B.M.D. HIGH SCHOOL,42.3648144,-71.1835421,School,300,drt3h0m,
BD,admin,20/11/20,28/10/20,,AFF000,,PUIJORE A.G.M. HIGH SCHOOL,51.0373084,-114.0772823,School,300,c3nfk55,
BD,admin,20/11/20,28/10/20,,AFF000,,SARISA PREMTIA MADHYAMIK HIGH SCHOOL,24.1204563,87.7080219,School,300,tuq35yg,
BD,admin,20/11/20,28/10/20,,AFF000,,HAT BONOGRAM HIGH SCHOOL,35.245375,-78.969737,School,300,dnrbdbp,
BD,admin,20/11/20,28/10/20,,AFF000,,SAJURIA JEHRA ZERIN HIGH SCHOOL,23.7715633,89.348942,School,300,tupx1pm,
BD,admin,20/11/20,28/10/20,,AFF000,,MAOWKURI HIGH SCHOOL,-0.223599,37.60619,School,300,kzfwxxr,
BD,admin,20/11/20,28/10/20,,AFF000,,LARIBARI ADORSHA HIGH SCHOOL,25.3812426,88.9877309,School,300,tux22uw,
BD,admin,20/11/20,28/10/20,,AFF000,,PATURIA ADORSHA HIGH SCHOOL,23.6637197,90.948354,School,300,wh0wtef,
BD,admin,20/11/20,28/10/20,,AFF000,,NISCHINTAPUR HIGH SCHOOL,24.0358416,88.3597135,School,300,tuqbdxt,
BD,admin,20/11/20,28/10/20,,AFF000,,GOPALPUR COLLEGIATE HIGH SCHOOL,42.35645,-83.025814,School,300,dpsbywy,
BD,admin,20/11/20,28/10/20,,AFF000,,KALUKHALI ADARSHA HIGH SCHOOL,23.7909158,89.479174,School,300,tupxk5h,
BD,admin,20/11/20,28/10/20,,AFF000,,SUZANAGAR HIGH SCHOOL,23.9366883,89.411003,School,300,tur84te,
BD,admin,20/11/20,28/10/20,,AFF000,,CHAR AFRA HIGH SCHOOL,32.4205489,-81.7865347,School,300,djvb6vu,
BD,admin,20/11/20,28/10/20,,AFF000,,PATIKABARI MOHAMMAD ALI KHAN HIGH SCHOOL,23.865708,88.4621891,School,300,tunzv08,
BD,admin,20/11/20,28/10/20,,AFF000,,A.Z.M. SAKEN UDDIN HIGH SCHOOL,23.6795034,90.4666794,School,300,wh0qdwe,
BD,admin,20/11/20,28/10/20,,AFF000,,D. B. P. HIGH SCHOOL,41.0726206,-74.1360748,School,300,dr738vp,
BD,admin,20/11/20,28/10/20,,AFF000,,JHAOUGRAM KALIKAPUR HIGH SCHOOL,22.4639192,86.9877002,School,300,tgvzg3q,
BD,admin,20/11/20,28/10/20,,AFF000,,SIKJAN NIAMOTPUR HIGH SCHOOL,24.8286065,88.5721689,School,300,tuqvpxb,
BD,admin,20/11/20,28/10/20,,AFF000,,LARIBARI HIGH SCHOOL,23.6938077,89.4292945,School,300,tupwg12,
BD,admin,20/11/20,28/10/20,,AFF000,,DHAMCHANDROPUR HIGH SCHOOL,22.5692145,88.2284945,School,300,tun8rsw,
BD,admin,20/11/20,28/10/20,,AFF000,,CHARPATURIA HIGH SCHOOL,23.6907714,89.4346225,School,300,tupwg0u,
BD,admin,20/11/20,28/10/20,,AFF000,,CHAR HORI NADANGA HIGH SCHOOL,22.296219,88.1777658,School,300,tgywydc,
BD,admin,20/11/20,28/10/20,,AFF000,,CHARJHIKARI GIRLS' HIGH SCHOOL,40.6814801,-73.9494448,School,300,dr5rmjz,
BD,admin,20/11/20,28/10/20,,AFF000,,SURJYADIA MADAPUR HIGH SCHOOL,17.444585,78.392675,School,300,tepepze,
BD,admin,20/11/20,28/10/20,,AFF000,,BONGRAM ATARUNNESA GIRLS HIGH SCHOOL,40.0385601,-75.1451471,School,300,dr4ef0b,
BD,admin,20/11/20,28/10/20,,AFF000,,DHANKI PARA JUNIOR HIGH SCHOOL,0,0,School,,,
BD,admin,20/11/20,28/10/20,,AFF000,,BABUPARA JUNIOR HIGH SCHOOL,26.6872717,88.4388886,School,300,tuwzu6r,
BD,admin,20/11/20,28/10/20,,AFF000,,BELGACHI GIRLS' HIGH SCHOOL,26.7532369,88.2299627,School,300,tuy8pwr,
BD,admin,20/11/20,28/10/20,,AFF000,,BARAT VHAKLA SCHOOL AND COLLEGE,30.2849185,-97.7340567,School,300,9v6s210,
BD,admin,20/11/20,28/10/20,,AFF000,,DR. A. WAHID JUNIOR SCHOOL,43.715969,-79.549537,School,300,dpz2ty1,
BD,admin,20/11/20,28/10/20,,AFF000,,BARTHA HIGH SCHOOL,40.6890301,-73.9766894,School,300,dr5rkx5,
BD,admin,20/11/20,28/10/20,,AFF000,,RAJBARI GOVT. HIGH SCHOOL,23.7598166,89.6467836,School,300,tupxpvq,
BD,admin,20/11/20,28/10/20,,AFF000,,RAJBARI GOVT. GIRLS' HIGH SCHOOL,23.7598166,89.6467836,School,300,tupxpvq,
BD,admin,20/11/20,28/10/20,,AFF000,,SURAJ MOHINI INSTITUTE (SCHOOL & COLLEGE),42.3465952,-71.0895292,School,300,drt2ykf,
BD,admin,20/11/20,28/10/20,,AFF000,,YASIN HIGH SCHOOL,33.9222667,-84.1490859,School,300,dnh0vpk,
BD,admin,20/11/20,28/10/20,,AFF000,,SHER-E-BANGLA GIRLS' HIGH SCHOOL,22.7134144,90.352342,School,300,wh030nb,
BD,admin,20/11/20,28/10/20,,AFF000,,KAZI HEDAET HOSSAIN GIRLS'HIGH SCHOOL,40.0385601,-75.1451471,School,300,dr4ef0b,
BD,admin,20/11/20,28/10/20,,AFF000,,ATDA PUNIA HIGH SCHOOL,23.6912918,89.6125184,School,300,tupwz0v,
BD,admin,20/11/20,28/10/20,,AFF000,,KHANKHANAPUR TAMIZUDDIN KHAN GIRLS' HIGH SCHOOL,23.6945811,89.711397,School,300,tupyc3m,
BD,admin,20/11/20,28/10/20,,AFF000,,BASANTAPUR CO-OPERATIVE HIGH SCHOOL,41.3054918,-72.929631,School,300,drk4urq,
BD,admin,20/11/20,28/10/20,,AFF000,,ALHAZ ABDUL KARIM HIGH SCHOOL,23.768212,89.6852267,School,300,tupz0yf,
BD,admin,20/11/20,28/10/20,,AFF000,,SURZANAGAR DIMUKHI HIGH SCHOOL,37.1354089,-93.4137568,School,300,9yte626,
BD,admin,20/11/20,28/10/20,,AFF000,,ALADIPUR HIGH SCHOOL,23.717691,89.6579717,School,300,tupybjw,
BD,admin,20/11/20,28/10/20,,AFF000,,KOLA SADAR UDDIN HIGH SCHOOL,23.6492255,89.6714656,School,300,tupy890,
BD,admin,20/11/20,28/10/20,,AFF000,,MATIPARA KAZI SAMIR UDDIN HIGH SCHOOL,23.715134,89.5874819,School,300,tupwyt5,
BD,admin,20/11/20,28/10/20,,AFF000,,ARABARIA HIGH SCHOOL,33.6506786,-84.131378,School,300,djupmtc,
BD,admin,20/11/20,28/10/20,,AFF000,,MULGHAR HIGH SCHOOL,23.6818134,89.6554877,School,300,tupy8pj,
BD,admin,20/11/20,28/10/20,,AFF000,,CHANDPUR HIGH SCHOOL,22.6097843,88.5211989,School,300,tunbw7g,
BD,admin,20/11/20,28/10/20,,AFF000,,BARAT GIRLS' HIGH SCHOOL,40.6814801,-73.9494448,School,300,dr5rmjz,
BD,admin,20/11/20,28/10/20,,AFF000,,MUKUNDIA HIGH SCHOOL,23.7153155,89.6628111,School,300,tupybm4,
BD,admin,20/11/20,28/10/20,,AFF000,,SULTANPUR HIGH SCHOOL,25.3898542,85.3220273,School,300,tus8mw1,
BD,admin,20/11/20,28/10/20,,AFF000,,AL GAZZALI HIGH SCHOOL,40.9726407,-74.2708426,School,300,dr71jfv,
BD,admin,20/11/20,28/10/20,,AFF000,,BRAHMANDIA JUNIOR HIGH SCHOOL,36.134064,-95.8410708,School,300,9y7ve44,
BD,admin,20/11/20,28/10/20,,AFF000,,ALLA NEWAZ KHAIRU HIGH SCHOOL,23.7234709,90.3934086,School,300,wh0qbyw,
BD,admin,20/11/20,28/10/20,,AFF000,,AL-HAJ NIZAM UDDIN AHMED HIGH SCHOOL,23.6832623,89.690054,School,300,tupy8zq,
BD,admin,20/11/20,28/10/20,,AFF000,,RAJBARI ADARSHA HIGH SCHOOL,23.7909158,89.479174,School,300,tupxk5h,
BD,admin,20/11/20,28/10/20,,AFF000,,JALDIA HIGH SCHOOL,22.0711774,88.1358205,School,300,tgytt9f,
BD,admin,20/11/20,28/10/20,,AFF000,,MORJATKOL HIGH SCHOOL,23.7144531,89.6286486,School,300,tupwzt1,
BD,admin,20/11/20,28/10/20,,AFF000,,BETHULIA GIRLS HIGH SCHOOL,32.9213173,-96.776298,School,300,9vg5mc1,
BD,admin,20/11/20,28/10/20,,AFF000,,CHAR JOUKURI HIGH SCHOOL,22.3619125,90.3443919,School,300,w5bppyf,
BD,admin,20/11/20,28/10/20,,AFF000,,DHULDI JOYPUR GIRLS HIGH SCHOOL,40.0385601,-75.1451471,School,300,dr4ef0b,
BD,admin,20/11/20,28/10/20,,AFF000,,RAJIA BEGUM HIGH SCHOOL,41.7148113,-86.9001442,School,300,dp6jq9c,
BD,admin,20/11/20,28/10/20,,AFF000,,ANKUR COLLEGIATE HIGHER SECONDARY SCHOOL,23.0085948,72.559998,School,300,ts5dghs,
BD,admin,20/11/20,28/10/20,,AFF000,,BELGASI ALIMUZZAMAN SCHOOL & COLLEGE,23.7839802,89.5429891,School,300,tupxm9e,
BD,admin,20/11/20,28/10/20,,AFF000,,KIRON NOGAR ADARSHO HIGH SCHOOL,23.2201413,90.5674475,School,300,wh0khgj,
BD,admin,20/11/20,28/10/20,,AFF000,,CHARBOYRA HIGH SCHOOL,22.4540484,90.4153347,School,300,w5br9rw,
BD,admin,20/11/20,28/10/20,,AFF000,,MAHISHAR DIGAMBARI SCHOOL AND COLLEGE,0,0,School,,,
BD,admin,20/11/20,28/10/20,,AFF000,,SHAKHIPUR ISLAMIA HIGH SCHOOL,23.2307839,90.5307675,School,300,wh0khj4,
BD,admin,20/11/20,28/10/20,,AFF000,,RARI KANDI HAJI BARI HIGH SCHOOL,23.2297696,90.5188433,School,300,wh0k5uc,
BD,admin,20/11/20,28/10/20,,AFF000,,TARABUNIA HIGH SCHOOL,24.0397236,88.8562963,School,300,tur0vbr,
BD,admin,20/11/20,28/10/20,,AFF000,,RAMVADRAPUR REBOTI MOHON HIGH SCHOOL,23.6875646,90.5215734,School,300,wh0qgb5,
BD,admin,20/11/20,28/10/20,,AFF000,,CHARBHAGA HIGH SCHOOL,23.278073,90.4990039,School,300,wh0k7me,
BD,admin,20/11/20,28/10/20,,AFF000,,SAJANPUR ISLAMIA HIGH SCHOOL,25.8867188,84.8158716,School,300,tus7609,
BD,admin,20/11/20,28/10/20,,AFF000,,VEDORGANJ PILOT HIGH SCHOOL AND COLLEGE,42.352183,-71.1607736,School,300,drt2uty,
BD,admin,20/11/20,28/10/20,,AFF000,,CHARCHANDA HIGH SCHOOL,23.198419,90.4845514,School,300,wh07gp0,
BD,admin,20/11/20,28/10/20,,AFF000,,AZIZUR RAHMAN HIGH SCHOOL,37.015392,-85.906647,School,300,dndft4k,
BD,admin,20/11/20,28/10/20,,AFF000,,SAZANPUR GIRLS' HIGH SCHOOL,41.9971441,-87.7061386,School,300,dp3wujq,
BD,admin,20/11/20,28/10/20,,AFF000,,CHARKUMARIA HIGH SCHOOL,37.0326453,-93.3254687,School,300,9ytdsmd,
BD,admin,20/11/20,28/10/20,,AFF000,,DULARCHAR HIGH SCHOOL,23.2884791,90.5024787,School,300,wh0k7rt,
BD,admin,20/11/20,28/10/20,,AFF000,,CHAR FILIJ JAINAB HIGH SCHOOL AND COLLEGE,23.179888,90.5436569,School,300,wh07u7g,
BD,admin,20/11/20,28/10/20,,AFF000,,ABBAS ALI HIGH SCHOOL,23.9603498,90.1161209,School,300,wh2069u,
BD,admin,20/11/20,28/10/20,,AFF000,,A. B. C. HIGH SCHOOL,33.8811451,-118.0461914,School,300,9qh09zc,
BD,admin,20/11/20,28/10/20,,AFF000,,BHENOPA NASIRUDDIN HIGH SCHOOL,24.7769639,92.0280229,School,300,wh3kyns,
BD,admin,20/11/20,28/10/20,,AFF000,,NARAYANPUR UNION HIGH SCHOOL,23.1862354,90.454855,School,300,wh07fkg,
BD,admin,20/11/20,28/10/20,,AFF000,,CHAR BHAGA BANGABANDHU IDEAL HIGH SCHOOL AND COLLEGE,24.9361114,89.9384996,School,300,turvye7,
BD,admin,20/11/20,28/10/20,,AFF000,,MONOWARA SHIKDER GIRLS HIGH SCHOOL,0,0,School,,,
BD,admin,20/11/20,28/10/20,,AFF000,,SHAHEED BUDDHIJIBI DR. HUMAYUN KABIR HIGH SCHOOL,23.2714553,90.5351073,School,300,wh0kkhm,
BD,admin,20/11/20,28/10/20,,AFF000,,ABDUL GONI HIGH SCHOOL,23.3888439,90.3056862,School,300,wh0jncy,
BD,admin,20/11/20,28/10/20,,AFF000,,PURBA DAMODYA ADARSHA HIGH SCHOOL,23.1374918,90.4738293,School,300,wh07du1,
BD,admin,20/11/20,28/10/20,,AFF000,,DAMUDDYA PILOT GIRLS' HIGH SCHOOL,23.1421433,90.4460529,School,300,wh07dhu,
BD,admin,20/11/20,28/10/20,,AFF000,,DAMUDDYA MUSLIM HIGH SCHOOL,23.1452191,90.4463065,School,300,wh07djk,
BD,admin,20/11/20,28/10/20,,AFF000,,ALHAJ IMAMUDDIN HIGH SCHOOL,36.1447034,-86.8026551,School,300,dn6m8gb,
BD,admin,20/11/20,28/10/20,,AFF000,,DARUL AMAN HIGH SCHOOL,23.1648622,90.4569254,School,300,wh07f3h,
BD,admin,20/11/20,28/10/20,,AFF000,,SIDHALKURA HIGH SCHOOL,34.2266103,-118.861444,School,300,9q56xnz,
BD,admin,20/11/20,28/10/20,,AFF000,,CHARMAL GAON HIGH SCHOOL,38.9914396,-94.6311108,School,300,9yutyd5,
BD,admin,20/11/20,28/10/20,,AFF000,,ADARSHA BALIKA HIGH SCHOOL,25.2912179,83.6554515,School,300,tu7rzsh,
BD,admin,20/11/20,28/10/20,,AFF000,,SIDDYA HIGH SCHOOL,23.1761317,90.4420401,School,300,wh07f51,
BD,admin,20/11/20,28/10/20,,AFF000,,IDRIS ALI HIGH SCHOOL,39.9778848,-82.8462413,School,300,dpj56vc,
BD,admin,20/11/20,28/10/20,,AFF000,,DARUS SALAM HIGH SCHOOL,41.9030346,-88.0453451,School,300,dp3qkkp,
BD,admin,20/11/20,28/10/20,,AFF000,,MIR ABDUL MAJID HIGH SCHOOL,39.2992161,-76.5933799,School,300,dqcx944,
BD,admin,20/11/20,28/10/20,,AFF000,,KUCHAIPATTY HIGH SCHOOL,23.7234709,90.3934086,School,300,wh0qbyw,
BD,admin,20/11/20,28/10/20,,AFF000,,GARIBER CHAR SECONDARY SCHOOL,0,0,School,,,
BD,admin,20/11/20,28/10/20,,AFF000,,KODALPUR SECONDARY SCHOOL,23.0980013,90.4802979,School,300,wh076uv,
BD,admin,20/11/20,28/10/20,,AFF000,,IDILPUR SECONDARY PILOT SCHOOL,23.0741254,90.4332465,School,300,wh073be,
BD,admin,20/11/20,28/10/20,,AFF000,,IDILPUR SECONDARY GIRLS' SCHOOL,41.9971441,-87.7061386,School,300,dp3wujq,
BD,admin,20/11/20,28/10/20,,AFF000,,HATURIA SECONDARY SCHOOL,39.741585,-104.9559827,School,300,9xj65dt,
BD,admin,20/11/20,28/10/20,,AFF000,,SAMANTASAR SECONDARY SCHOOL,23.1483364,90.5022648,School,300,wh07eqj,
BD,admin,20/11/20,28/10/20,,AFF000,,NAGER PARA HIGH SCHOOL,21.9356414,88.1837261,School,300,tgysy9m,
BD,admin,20/11/20,28/10/20,,AFF000,,BARAKALINAGAR SECONDARY SCHOOL,8.496172,4.5135921,School,300,s1e0qdw,
BD,admin,20/11/20,28/10/20,,AFF000,,DEWAN MOFIZ UDDIN HIGH SCHOOL,23.05129,90.405485,School,300,wh071hr,
BD,admin,20/11/20,28/10/20,,AFF000,,CHAR MAIZARI SECONDARY SCHOOL,34.0731299,-118.1399569,School,300,9q5czdv,
BD,admin,20/11/20,28/10/20,,AFF000,,ABDUR RAZZAK GIRLS HIGH SCHOOL,41.8422456,-71.4459874,School,300,drmnn1n,
BD,admin,20/11/20,28/10/20,,AFF000,,CHANDIPUR HIGH SCHOOL,25.1872246,88.8411806,School,300,turpm9h,
BD,admin,20/11/20,28/10/20,,AFF000,,DOGREE ISMAIL HOSSAIN SCHOOL & COLLEGE,23.2852895,90.3431799,School,300,wh0hryc,
BD,admin,20/11/20,28/10/20,,AFF000,,PANCHAPALLI G.R. HIGH SCHOOL,23.228691,90.4295514,School,300,wh0k1u8,
BD,admin,20/11/20,28/10/20,,AFF000,,SHAHEED ABDUS SAMAD HIGH SCHOOL,40.0147267,-75.1554058,School,300,dr4e9u3,
BD,admin,20/11/20,28/10/20,,AFF000,,"DR. K. A. JALIL HIGH SCHOOL, TERIPOLLY",23.2619847,90.4181296,School,300,wh0k3d8,
BD,admin,20/11/20,28/10/20,,AFF000,,HALAISHAR NANDANSAR SECONDARY SCHOOL,34.071119,74.812512,School,300,twj1y6k,
BD,admin,20/11/20,28/10/20,,AFF000,,NOWPARA MUNSHI AZIZUL HAQUE HIGH SCHOOL,23.3775878,90.4714633,School,300,wh0kfxz,
BD,admin,20/11/20,28/10/20,,AFF000,,NARIA BIHARI LAL PILOT HIGH SCHOOL,30.6187558,-96.3364772,School,300,9v7qpvc,
BD,admin,20/11/20,28/10/20,,AFF000,,BIJHARI UPASI TARA PRASANNA HIGH SCHOOL,23.2538161,90.3967524,School,300,wh0k310,
BD,admin,20/11/20,28/10/20,,AFF000,,NARIA PILOT GIRLS' HIGH SCHOOL,40.0385601,-75.1451471,School,300,dr4ef0b,
BD,admin,20/11/20,28/10/20,,AFF000,,VOJESHWAR HIGH SCHOOL,42.3591388,-83.0665462,School,300,dpsbvz0,
BD,admin,20/11/20,28/10/20,,AFF000,,KARTIKPUR HIGH SCHOOL,23.634022,90.0774507,School,300,wh0n3y2,
BD,admin,20/11/20,28/10/20,,AFF000,,PANDITSAR HIGH SCHOOL,40.907167,-73.904731,School,300,dr72wqb,
BD,admin,20/11/20,28/10/20,,AFF000,,LONSING HIGH SCHOOL,39.226926,-94.9210757,School,300,9yux0j0,
BD,admin,20/11/20,28/10/20,,AFF000,,TELIPARA HIGH SCHOOL,22.0787503,82.1540251,School,300,tgfmt7q,
BD,admin,20/11/20,28/10/20,,AFF000,,CHAR ATRA AZIZIA SCHOOL AND COLLEGE,23.3619063,90.4674742,School,300,wh0kfsu,
BD,admin,20/11/20,28/10/20,,AFF000,,"SURESWAR HIGH SCHOOL & COLLEGE, SURESWAR, NARIA",23.3129011,90.4699861,School,300,wh0kdey,
BD,admin,20/11/20,28/10/20,,AFF000,,SHAHID NAZRUL GIRLS' HIGH SCHOOL,40.0385601,-75.1451471,School,300,dr4ef0b,
BD,admin,20/11/20,28/10/20,,AFF000,,KEDERPUR HIGH SCHOOL,22.7076447,87.8855647,School,300,tun3pvu,
BD,admin,20/11/20,28/10/20,,AFF000,,LOANSINGH GIASUDDIN GIRLS' HIGH SCHOOL,15.487466,73.824262,School,300,tdu2pgm,
BD,admin,20/11/20,28/10/20,,AFF000,,MAHISHKHOLA HIGH SCHOOL,21.53426,91.943311,School,300,w5c6s0p,
BD,admin,20/11/20,28/10/20,,AFF000,,SHAHEED SMRITEE HIGH SCHOOL,23.891856,90.4103389,School,300,wh0rcm6,
BD,admin,20/11/20,28/10/20,,AFF000,,CHAKDHA HIGH SCHOOL,23.0797083,88.5293917,School,300,tungq99,
BD,admin,20/11/20,28/10/20,,AFF000,,GANGANAGAR ADARSHA SCHOOL & COLLEGE,29.9174842,73.8767323,School,300,ttkd1n7,
BD,admin,20/11/20,28/10/20,,AFF000,,BURIRHAT HIGH SCHOOL,23.1826517,90.3884781,School,300,wh07bu6,
BD,admin,20/11/20,28/10/20,,AFF000,,ANGARIA GIRLS' HIGH SCHOOL,40.6814801,-73.9494448,School,300,dr5rmjz,
BD,admin,20/11/20,28/10/20,,AFF000,,SHARIATPUR GOVT. GIRLS' HIGH SCHOOL,23.2153036,90.3183792,School,300,wh0hp4p,
BD,admin,20/11/20,28/10/20,,AFF000,,PALONG TULASAR GURUDAS GOVT. HIGH SCHOOL,23.2098787,90.3503334,School,300,wh0hpcp,
BD,admin,20/11/20,28/10/20,,AFF000,,PALONG HIGH SCHOOL,23.2205412,90.354875,School,300,wh0k054,
BD,admin,20/11/20,28/10/20,,AFF000,,CHIKONDI SARAF ALI HIGH SCHOOL,23.2545065,90.3106897,School,300,wh0hr16,
BD,admin,20/11/20,28/10/20,,AFF000,,RUDRAKAR NILMONI HIGH SCHOOL,23.1806668,90.3460154,School,300,wh05zgg,
BD,admin,20/11/20,28/10/20,,AFF000,,ANGARIA HIGH SCHOOL,23.1917187,90.3260064,School,300,wh05zmv,
BD,admin,20/11/20,28/10/20,,AFF000,,CHANDRAPUR A.H.P. HIGH SCHOOL,19.9628814,79.31093,School,300,tg83sf0,
BD,admin,20/11/20,28/10/20,,AFF000,,BINODPUR PUBLIC HIGH SCHOOL,41.8325155,-85.6699571,School,300,dp7jfx3,
BD,admin,20/11/20,28/10/20,,AFF000,,SUBACHANI HIGH SCHOOL,23.1589924,90.3544754,School,300,wh078pf,
BD,admin,20/11/20,28/10/20,,AFF000,,SHOULPARA MONOR KHAN HIGH SCHOOL,23.2821189,90.3203711,School,300,wh0hrq3,
BD,admin,20/11/20,28/10/20,,AFF000,,RAYPUR ABDUL KHALIQUE TALUKDER HIGH SCHOOL,23.7234709,90.3934086,School,300,wh0qbyw,
BD,admin,20/11/20,28/10/20,,AFF000,,TULATALA HIGH SCHOOL,22.5604128,88.3628339,School,300,tunb6dz,
