,country,user_id,updated_date,created_date,level_id,affluence_id,unique_id,name,latitude,longitude,radius,geohash,afluence,category
38186,BD,admin,8/2/21,8/2/21,,,,GORAI HIGH SCHOOL,19.2402245,72.7827796,300,te7v2nw,,School
38187,BD,admin,8/2/21,8/2/21,,,,BANIARA HIGH SCHOOL,24.1420546,90.046254,300,wh2134c,,School
38188,BD,admin,8/2/21,8/2/21,,,,RAJABARI HIGH SCHOOL,24.0805029,90.1685983,300,wh20gzd,,School
38189,BD,admin,8/2/21,8/2/21,,,,HARIA HIGH SCHOOL,22.9016038,69.1511558,300,ts14m94,,School
38190,BD,admin,8/2/21,8/2/21,,,,HAT FATEHPUR HIGH SCHOOL,24.1614207,90.0716559,300,wh213wk,,School
38191,BD,admin,8/2/21,8/2/21,,,,TANGAIL COTTON MILLS HIGH SCHOOL,24.0979616,90.1599804,300,wh215du,,School
38192,BD,admin,8/2/21,8/2/21,,,,BALIAZAN HIGH SCHOOL,24.1907373,90.2222188,300,wh21t5c,,School
38193,BD,admin,8/2/21,8/2/21,,,,BONGSHI NOGAR SURJA TARUN HIGH SCHOOL,36.0678009,-95.8699708,300,9y7v4mv,,School
38194,BD,admin,8/2/21,8/2/21,,,,DARANIPARA HIGH SCHOOL,24.1005242,90.1100901,300,wh214e2,,School
38195,BD,admin,8/2/21,8/2/21,,,,RASHID DEOHATA HIGH SCHOOL,26.1355905,89.461047,300,tuxsetz,,School
38196,BD,admin,8/2/21,8/2/21,,,,MASDAI HIGH SCHOOL,41.0397222,-73.6122222,300,dr79kzj,,School
38197,BD,admin,8/2/21,8/2/21,,,,UTTAR PEKUA JAGORANI HIGH SCHOOL,26.8467088,80.9461592,300,tuc89zr,,School
38198,BD,admin,8/2/21,8/2/21,,,,A. D. M. HIGH SCHOOL,41.609676,-94.0144777,300,9zmhswu,,School
38199,BD,admin,8/2/21,8/2/21,,,,GAIRABETIL HIGH SCHOOL,24.1817064,90.201991,300,wh21sd5,,School
38200,BD,admin,8/2/21,8/2/21,,,,TAKIA KADAM JUNIOR SECONDARY SCHOOL,22.5878296,88.4865273,300,tunbmxc,,School
38201,BD,admin,8/2/21,8/2/21,,,,BURIHATI HIGH SCHOOL,41.1628389,-95.9363056,300,9z7f0vm,,School
38202,BD,admin,8/2/21,8/2/21,,,,NAYANKHAN MEMORIAL HIGH SCHOOL,24.0571062,89.8735433,300,turbv57,,School
38203,BD,admin,8/2/21,8/2/21,,,,NAGARPUR MUKTIJODDHA HIGH SCHOOL,24.059438,89.8780641,300,turbv5z,,School
38204,BD,admin,8/2/21,8/2/21,,,,BHARRAH UMESH CHANDRA HIGH SCHOOL,24.1100572,89.8607393,300,turchv4,,School
38205,BD,admin,8/2/21,8/2/21,,,,KAZI MOULOVI MD. MUKADDES ALI MEMORIAL GIRLS' HIGH SCHOOL,39.0457549,-76.6412712,300,dqcqpup,,School
38206,BD,admin,8/2/21,8/2/21,,,,GHUNIPARA ABDUR RASHID SCHOOL & COLLEGE,24.0294271,89.8206192,300,turbeym,,School
38207,BD,admin,8/2/21,8/2/21,,,,ASIRUNNESSA GIRLS' HIGH SCHOOL,40.6814801,-73.9494448,300,dr5rmjz,,School
38208,BD,admin,8/2/21,8/2/21,,,,JADUNATH PILOT HIGH SCHOOL & COLLEGE,24.0576707,89.8762377,300,turbv5t,,School
38209,BD,admin,8/2/21,8/2/21,,,,SHAHID SHAMSUL HOQ PILOT GIRLS' HIGH SCHOOL,24.3726701,88.5994792,300,tur48hu,,School
38210,BD,admin,8/2/21,8/2/21,,,,ABU SAEED HIGH SCHOOL,29.8788385,-95.1957805,300,9vk3cz2,,School
38211,BD,admin,8/2/21,8/2/21,,,,MAMUD NAGAR HIGH SCHOOL,25.2319452,89.8817283,300,turzt33,,School
38212,BD,admin,8/2/21,8/2/21,,,,GOYHATA UDAYTARA HIGH SCHOOL,24.0650726,89.8423087,300,turbukv,,School
38213,BD,admin,8/2/21,8/2/21,,,,ARRA KUMED HIGH SCHOOL,39.05635,-94.6113987,300,9yuwpjf,,School
38214,BD,admin,8/2/21,8/2/21,,,,AFSAR MEMORIAL HIGH SCHOOL,25.0163776,67.1301928,300,tkrwrd4,,School
38215,BD,admin,8/2/21,8/2/21,,,,PAKUTIA B. C. R. G. HIGH SCHOOL,24.0209972,89.9914652,300,turbxuc,,School
38216,BD,admin,8/2/21,8/2/21,,,,DHUBARIA SEFATULLA HIGH SCHOOL,24.0054417,89.841863,300,turbs6h,,School
38217,BD,admin,8/2/21,8/2/21,,,,SARANGPUR BILATESWARI HIGH SCHOOL,22.1572526,71.7711448,300,tegn11w,,School
38218,BD,admin,8/2/21,8/2/21,,,,KHASSHAHJANI M. A. KARIM HIGH SCHOOL,24.1719654,89.899279,300,turct8q,,School
38219,BD,admin,8/2/21,8/2/21,,,,SAHABATPUR HIGH SCHOOL,32.6205422,74.2286919,300,ttuc947,,School
38220,BD,admin,8/2/21,8/2/21,,,,SALIMABAD TEBARIA ISLAMIA HIGH SCHOOL,24.0412582,89.8165496,300,turbgbd,,School
38221,BD,admin,8/2/21,8/2/21,,,,SALIMABAD UNION GIRLS' HIGH SCHOOL,24.0494023,89.8144145,300,turbgf0,,School
38222,BD,admin,8/2/21,8/2/21,,,,DAPTIAR NOZIR ALI HIGH SCHOOL,23.6102485,90.4869955,300,wh0q744,,School
38223,BD,admin,8/2/21,8/2/21,,,,ALHAZ AIN UDDIN HIGH SCHOOL,23.983046,89.8063874,300,turb7tg,,School
38224,BD,admin,8/2/21,8/2/21,,,,M. BORHANUDDIN HIGH SCHOOL,24.0208658,89.961837,300,turbxhu,,School
38225,BD,admin,8/2/21,8/2/21,,,,KONORA HIGH SCHOOL,49.775997,-94.463286,300,cbug4mm,,School
38226,BD,admin,8/2/21,8/2/21,,,,"SAMABAY HIGH SCHOOL, GOPALPUR",19.2532597,84.8676869,300,tgkme0y,,School
38227,BD,admin,8/2/21,8/2/21,,,,BANAGRAM SHAHID MEMORIAL HIGH SCHOOL,23.8542142,91.2349718,300,wh0zsne,,School
38228,BD,admin,8/2/21,8/2/21,,,,ANOWARA JUNIOR GIRLS HIGH SCHOOL BHOMRIA,36.134064,-95.8410708,300,9y7ve44,,School
38229,BD,admin,8/2/21,8/2/21,,,,GOIHATA SHAHID SHAMS UDDIN GIRLS' HIGH SCHOOL,43.061864,-2.492372,300,ezwhzr1,,School
38230,BD,admin,8/2/21,8/2/21,,,,ALHAZ RAMZAN ALI MEMORIAL HIGH SCHOOL,24.040743,89.9302994,300,turby2m,,School
38231,BD,admin,8/2/21,8/2/21,,,,GHONAPARA DR. NORUR RAHMAN KHAN HIGH SCHOOL,22.945184,89.8263402,300,tupfs11,,School
38232,BD,admin,8/2/21,8/2/21,,,,JARIPON NESA GIRL'S HIGH SCHOOL & COLLEGE,42.2640873,-71.8007051,300,drsbqju,,School
38233,BD,admin,8/2/21,8/2/21,,,,BETUAJANI HIGH SCHOOL,24.0401964,89.9357899,300,turby83,,School
38234,BD,admin,8/2/21,8/2/21,,,,BARIGRAM HIGH SCHOOL & COLLEGE,23.246069,86.6383579,300,tujs5xb,,School
38235,BD,admin,8/2/21,8/2/21,,,,JOYVOGE PUBLIC HIGH SCHOOL,36.0678009,-95.8699708,300,9y7v4mv,,School
38236,BD,admin,8/2/21,8/2/21,,,,DR. M. A. REZA HIGH SCHOOL,42.3627617,-71.0701261,300,drt2yzb,,School
38237,BD,admin,8/2/21,8/2/21,,,,BEKRA BISHESHWAR MEMORIAL HIGH SCHOOL,29.7803864,-95.523501,300,9vk16m3,,School
38238,BD,admin,8/2/21,8/2/21,,,,SINGDAIR HIGH SCHOOL,24.0576707,89.8762377,300,turbv5t,,School
38239,BD,admin,8/2/21,8/2/21,,,,SAKHIPUR P.M. PILOT MODEL GOVT. SCHOOL AND COLLEGE,24.3210248,90.1695693,300,wh247ge,,School
38240,BD,admin,8/2/21,8/2/21,,,,SHAKHIPUR PILOT GIRLS' HIGH SCHOOL,24.3229411,90.1682281,300,wh247gf,,School
38241,BD,admin,8/2/21,8/2/21,,,,HOTEYAH H. H. U. HIGH SCHOOL,51.1913404,6.7940893,300,u1hg4x5,,School
38242,BD,admin,8/2/21,8/2/21,,,,RATANPUR KHOSH BAHAR HIGH SCHOOL,24.8945654,86.288855,300,tummeec,,School
38243,BD,admin,8/2/21,8/2/21,,,,KALIDAS KALIM UDDIN HIGH SCHOOL,24.2865379,90.2107894,300,wh24hv1,,School
38244,BD,admin,8/2/21,8/2/21,,,,KUTUBPUR ROWSHON ALI HIGH SCHOOL,24.4199758,90.1941464,300,wh24umt,,School
38245,BD,admin,8/2/21,8/2/21,,,,NALUA BASED KHAN HIGH SCHOOL,24.2530044,90.1607847,300,wh21gxj,,School
38246,BD,admin,8/2/21,8/2/21,,,,BAROCHOWNA HIGH SCHOOL,24.3891891,90.1634592,300,wh24exz,,School
38247,BD,admin,8/2/21,8/2/21,,,,S.A. HIGH SCHOOL,40.7464439,-73.9810284,300,dr5ru98,,School
38248,BD,admin,8/2/21,8/2/21,,,,SURIR CHALA ABDUL HAMID CHOWDHURY HIGH SCHOOL,24.318695,90.175055,300,wh247gp,,School
38249,BD,admin,8/2/21,8/2/21,,,,INDAR ZANI PUBLIC HIGH SCHOOL,40.1345962,-74.861358,300,dr4u26r,,School
38250,BD,admin,8/2/21,8/2/21,,,,KALIAN HIGH SCHOOL,21.2786521,-157.7737534,300,87zc1c8,,School
38251,BD,admin,8/2/21,8/2/21,,,,SURJA TARUN SHIXMANGAN (RES.) SCHOOL & COLLEGE,24.3304786,90.1640868,300,wh247tp,,School
38252,BD,admin,8/2/21,8/2/21,,,,KALIA PARA DAKATIA MAZEDA MAZID HIGH SCHOOL,24.3577555,90.2293396,300,wh24t4p,,School
38253,BD,admin,8/2/21,8/2/21,,,,BAGHER BARI KAKRAZAN HIGH SCHOOL,24.3757992,90.1018328,300,wh24dm6,,School
38254,BD,admin,8/2/21,8/2/21,,,,GHONAR CHALA HIGH SCHOOL,24.3684891,90.1986241,300,wh24ss0,,School
38255,BD,admin,8/2/21,8/2/21,,,,GOHAIL BARI ABDUL GONI HIGH SCHOOL,24.2988208,90.3871712,300,wh260z3,,School
38256,BD,admin,8/2/21,8/2/21,,,,B.L.S. CHASHI HIGH SCHOOL,24.2729982,90.1648978,300,wh245fb,,School
38257,BD,admin,8/2/21,8/2/21,,,,K.G.K. HIGH SCHOOL,42.985687,-81.246654,300,dpwhx1m,,School
38258,BD,admin,8/2/21,8/2/21,,,,BETUA HIGH SCHOOL,22.9288673,91.3023473,300,wh0fmwh,,School
38259,BD,admin,8/2/21,8/2/21,,,,MAHANANDAPUR BIJOY SMRITI HIGH SCHOOL,24.3665076,90.1498852,300,wh24e7v,,School
38260,BD,admin,8/2/21,8/2/21,,,,NAKSHALA JAMIR UDDIN HIGH SCHOOL,22.28,90.13,300,w5bndzy,,School
38261,BD,admin,8/2/21,8/2/21,,,,TAKTER CHALA SABUJ BANGLA HIGH SCHOOL,24.2138825,90.1715553,300,wh21gbh,,School
38262,BD,admin,8/2/21,8/2/21,,,,BANIARSIT SONARBANGLA HIGH SCHOOL,24.3793787,90.2282435,300,wh24tnn,,School
38263,BD,admin,8/2/21,8/2/21,,,,DARIPAKA HIGH SCHOOL,39.1313887,-77.1184935,300,dqcnt5s,,School
38264,BD,admin,8/2/21,8/2/21,,,,B. C. BAID ADARSHA HIGH SCHOOL,49.2374547,-123.1529549,300,c2b2je6,,School
38265,BD,admin,8/2/21,8/2/21,,,,ISADIGHI IDEAL HIGH SCHOOL,24.3234611,90.2458556,300,wh24meg,,School
38266,BD,admin,8/2/21,8/2/21,,,,HAMIDPUR GANA HIGH SCHOOL,24.3930952,90.1102764,300,wh24f88,,School
38267,BD,admin,8/2/21,8/2/21,,,,RAZABARI ADARSHA HIGH SCHOOL,23.7909158,89.479174,300,tupxk5h,,School
38268,BD,admin,8/2/21,8/2/21,,,,LANGULIA HIGH SCHOOL,23.9781204,87.4551898,300,tuq0qj4,,School
38269,BD,admin,8/2/21,8/2/21,,,,SHARASHIA BASHARCHALA HIGH SCHOOL,40.2518435,-111.6493156,300,9x0sgre,,School
38270,BD,admin,8/2/21,8/2/21,,,,GAZARIA SHANTI KUNJA ACADEMY HIGH SCHOOL,27.9047608,85.2489603,300,tuuwezu,,School
38271,BD,admin,8/2/21,8/2/21,,,,MONTAGNAGAR RESIDENTIAL GIRLS HIGH SCHOOL,39.0111083,-77.7548599,300,dqbtytu,,School
38272,BD,admin,8/2/21,8/2/21,,,,SHOTO MOUSHA ADARSHA HIGH SCHOOL,24.3062048,90.1444292,300,wh2472c,,School
38273,BD,admin,8/2/21,8/2/21,,,,JAMSHAR NAGAR V.S.I HIGH SCHOOL,17.511236,78.559564,300,tepgeev,,School
38274,BD,admin,8/2/21,8/2/21,,,,BAF SHAHEEN SCHOOL & COLLEGE PAHARKANCHANPUR,24.2575976,90.1563942,300,wh21gxc,,School
38275,BD,admin,8/2/21,8/2/21,,,,DHANDHANIA CHATACHOWNA PUBLIC HIGH SCHOOL,36.3176383,-95.6067047,300,9ykn87m,,School
38276,BD,admin,8/2/21,8/2/21,,,,KALIA ARAIPARA GIRL'S HIGH SCHOOL,23.0402974,89.6315476,300,tupepd7,,School
38277,BD,admin,8/2/21,8/2/21,,,,KAHARTA HIGH SCHOOL,24.3403341,90.1784049,300,wh24kp1,,School
38278,BD,admin,8/2/21,8/2/21,,,,DHANDANIA HIGH SCHOOL,25.248973,86.9755669,300,tumzehm,,School
38279,BD,admin,8/2/21,8/2/21,,,,ADARSHA GIRLS HIGH SCHOOL,13.0231808,77.5499421,300,tdr4hdy,,School
38280,BD,admin,8/2/21,8/2/21,,,,UDAYAN HIGH SCHOOL,23.7294491,90.3925041,300,wh0qbzv,,School
38281,BD,admin,8/2/21,8/2/21,,,,ISLAMI BISHWABIDYALAY HIGH SCHOOL,24.2365581,89.8898846,300,turcvkp,,School
38282,BD,admin,8/2/21,8/2/21,,,,SANTOSH ISLAMIC UNIVERSITY GOVT. GIRLS' HIGH SCHOOL,24.2365581,89.8898846,300,turcvkp,,School
38283,BD,admin,8/2/21,8/2/21,,,,TANGAIL COLLECTORATE GIRLS' HIGH SCHOOL & COLLEGE,24.2672516,89.9193513,300,turfn1t,,School
38284,BD,admin,8/2/21,8/2/21,,,,VIBEKANANDA HIGH SCHOOL & COLLEGE,24.2593041,89.9184572,300,turfn0k,,School
38285,BD,admin,8/2/21,8/2/21,,,,BINDU BASINI GOVT. BOYS' HIGH SCHOOL,24.251151,89.913547,300,turcync,,School
38286,BD,admin,8/2/21,8/2/21,,,,BINDU BASINI GOVT. GIRLS' HIGH SCHOOL,24.2529581,89.9167086,300,turcyp5,,School
38287,BD,admin,8/2/21,8/2/21,,,,TANGAIL SHIBNATH HIGH SCHOOL,24.2514745,89.9210892,300,turcyny,,School
38288,BD,admin,8/2/21,8/2/21,,,,TANGAIL GIRLS' HIGH SCHOOL,24.2478495,89.9156134,300,turcyn4,,School
38289,BD,admin,8/2/21,8/2/21,,,,SANTOSH JAHNNABI HIGH SCHOOL,24.2353835,89.894324,300,turcveg,,School
38290,BD,admin,8/2/21,8/2/21,,,,B. S. BISWESWARI HIGH SCHOOL,24.2840286,89.955126,300,turfnuz,,School
38291,BD,admin,8/2/21,8/2/21,,,,ANUHOLA HIGH SCHOOL,24.2448875,89.8304623,300,turcujs,,School
38292,BD,admin,8/2/21,8/2/21,,,,ABEDA KHANAM GIRLS HIGH SCHOOL(SCHOOL & COLLEGE),24.2193734,89.9809907,300,turcz94,,School
38293,BD,admin,8/2/21,8/2/21,,,,KHAS KAKUA HIGH SCHOOL,24.3160237,89.8260772,300,turfk49,,School
38294,BD,admin,8/2/21,8/2/21,,,,BARUHA HIGH SCHOOL,24.1910163,89.8861794,300,turct7v,,School
38295,BD,admin,8/2/21,8/2/21,,,,RASHED HASAN HIGH SCHOOL,41.6679977,-83.5430799,300,dpkt4cm,,School
38296,BD,admin,8/2/21,8/2/21,,,,KATULI UNION HIGH SCHOOL,24.2091306,89.8385275,300,turcsr4,,School
38297,BD,admin,8/2/21,8/2/21,,,,CHOWDHURY MALONCHA HIGH SCHOOL,24.2780797,89.867469,300,turfhgx,,School
38298,BD,admin,8/2/21,8/2/21,,,,BINNAFAIR HIGH SCHOOL,24.2524682,89.863441,300,turcuzh,,School
38299,BD,admin,8/2/21,8/2/21,,,,RASULPUR BASIRUNNESSA HIGH SCHOOL,23.187391,88.037664,300,tunegm5,,School
38300,BD,admin,8/2/21,8/2/21,,,,BAGBARI CHOWBARIA HIGH SCHOOL,24.2245561,89.834843,300,turcu1z,,School
38301,BD,admin,8/2/21,8/2/21,,,,JOBAIDA HIGH SCHOOL,24.2501792,89.9345393,300,turcyw8,,School
38302,BD,admin,8/2/21,8/2/21,,,,DIGHULIA SHAHID MIZANUR RAHMAN HIGH SCHOOL,24.2478945,89.9031018,300,turcvy1,,School
38303,BD,admin,8/2/21,8/2/21,,,,AZIM MEMORIAL HIGH SCHOOL,24.2655241,89.9696521,300,turfp33,,School
38304,BD,admin,8/2/21,8/2/21,,,,BAGHIL K. K. HIGH SCHOOL,24.2778291,89.8677135,300,turfhgx,,School
38305,BD,admin,8/2/21,8/2/21,,,,MINTU MEMORIAL HIGH SCHOOL,36.0789084,-95.9145622,300,9y7v1rv,,School
38306,BD,admin,8/2/21,8/2/21,,,,BARA BASALIA HIGH SCHOOL,24.3023782,89.9184303,300,turfq0h,,School
38307,BD,admin,8/2/21,8/2/21,,,,PAKULLA HIGH SCHOOL,30.1075546,-84.3763827,300,dj7grby,,School
38308,BD,admin,8/2/21,8/2/21,,,,KUMULLI NAMDAR HIGH SCHOOL,24.2494883,89.9776625,300,turczqr,,School
38309,BD,admin,8/2/21,8/2/21,,,,SHAHEED JAHANGIR HIGH SCHOOL,24.2527418,89.903357,300,turcvz1,,School
38310,BD,admin,8/2/21,8/2/21,,,,RAHIMA MEMORIAL GIRLS' HIGH SCHOOL,36.0789084,-95.9145622,300,9y7v1rv,,School
38311,BD,admin,8/2/21,8/2/21,,,,AGRANI HIGH SCHOOL,23.820796,90.259437,300,wh0ptbk,,School
38312,BD,admin,8/2/21,8/2/21,,,,MAGRA GIRLS' HIGH SCHOOL,40.0385601,-75.1451471,300,dr4ef0b,,School
38313,BD,admin,8/2/21,8/2/21,,,,ADARSHA HIGH SCHOOL & COLLEGE,23.7020634,90.4480798,300,wh0qf4y,,School
38314,BD,admin,8/2/21,8/2/21,,,,HUGRA HABIB KADER HIGH SCHOOL,24.2626447,89.8275232,300,turfh0f,,School
38315,BD,admin,8/2/21,8/2/21,,,,ADI-TANGAIL HIGH SCHOOL,24.2356622,89.9205432,300,turcy5y,,School
38316,BD,admin,8/2/21,8/2/21,,,,BIMURIL JUNIOR SCHOOL,10.4883502,-66.8891696,300,d9b7tvk,,School
38317,BD,admin,8/2/21,8/2/21,,,,HAJI ABUL HOSSAIN ADARSHAH HIGH SCHOOL,24.2346611,89.9079697,300,turcvgu,,School
38318,BD,admin,8/2/21,8/2/21,,,,AHSAN ULLAH HIGH SCHOOL,40.8201966,-96.7004763,300,9z70px0,,School
38319,BD,admin,8/2/21,8/2/21,,,,POLICE LINES ADARSHA HIGH SCHOOL,24.2644295,89.9154558,300,turfn14,,School
38320,BD,admin,8/2/21,8/2/21,,,,A. M. BADRUZZAMAN HIGH SCHOOL,23.7508641,90.62118,300,wh0rn5s,,School
38321,BD,admin,8/2/21,8/2/21,,,,CHILARCHAR BALIKANDI SHEIKH FAZILATUNNESA MUJIB HIGH SCHOOL,23.8514814,90.4113332,300,wh0r9q5,,School
38322,BD,admin,8/2/21,8/2/21,,,,SAYEDA SAJEDA CHOWDHURY HIGH SCHOOL AND COLLEGE,32.9857619,-96.7500993,300,9vg5wku,,School
38323,BD,admin,8/2/21,8/2/21,,,,GOBINDOPUR HIGH SCHOOL,22.3896001,88.4169213,300,tgyz7gz,,School
38324,BD,admin,8/2/21,8/2/21,,,,SHAMSU UDDIN CHOWDHURY MEMORIAL HIGH SCHOOL,24.0260359,90.2740949,300,wh20wjz,,School
38325,BD,admin,8/2/21,8/2/21,,,,MUKTI JUDDHA HIGH GIRLS SCHOOL,45.5900013,-122.7385874,300,c20er52,,School
38326,BD,admin,8/2/21,8/2/21,,,,UTTAR GORAGAON SABUJ NIKETON HIGH SCHOOL,19.1733842,72.8665437,300,te7v447,,School
38327,BD,admin,8/2/21,8/2/21,,,,FANUR JUNIOR HIGH SCHOOL,37.0519248,-93.2935151,300,9ytdv11,,School
38328,BD,admin,8/2/21,8/2/21,,,,AYESA SAFIR HIGH SCHOOL,33.5031817,35.3563046,300,svcnse1,,School
38329,BD,admin,8/2/21,8/2/21,,,,PAILANPUR JUNIOR GIRLS SCHOOL,24.1620212,72.4387052,300,ts792qs,,School
38330,BD,admin,8/2/21,8/2/21,,,,ST. NICHOLAS SCHOOL & COLLEGE,29.6863496,-95.4302593,300,9vk0ukj,,School
38331,BD,admin,8/2/21,8/2/21,,,,BAGHDI HIGH SCHOOL,45.5351862,-73.7779518,300,f25e11k,,School
38332,BD,admin,8/2/21,8/2/21,,,,RESIDENTIAL MODEL SCHOOL AND COLLEGE,23.7655508,90.3688131,300,wh0r0qk,,School
38333,BD,admin,8/2/21,8/2/21,,,,VATI BANGLA HIGH SCHOOL,23.8149149,90.3635325,300,wh0r2r2,,School
38334,BD,admin,8/2/21,8/2/21,,,,BHAWMAN TALABAHA MODEL HIGH SCHOOL,24.0665041,90.175858,300,wh20uj0,,School
38335,BD,admin,8/2/21,8/2/21,,,,BAGJAN KUTUREEKONA MODEL HIGH SCHOOL,34.3097926,-85.0990567,300,dn57ptb,,School
38336,BD,admin,8/2/21,8/2/21,,,,BOCKCHAR TUITAL HIGH SCHOOL,23.6922178,90.0991455,300,wh0nf30,,School
38337,BD,admin,8/2/21,8/2/21,,,,M.N. INTERNATIONAL SCHOOL,44.8887863,-93.4367446,300,9zvx3gc,,School
38338,BD,admin,8/2/21,8/2/21,,,,MATHBARID HIGH SCHOOL,24.9374791,88.04519,300,tuqtge8,,School
38339,BD,admin,8/2/21,8/2/21,,,,DHAKA ENGINEERING UNIVERSITY SCHOOL,23.7277447,90.3936011,300,wh0qbzw,,School
38340,BD,admin,8/2/21,8/2/21,,,,CHANDANA HIGH SCHOOL & COLLEGE,23.9901616,90.3811624,300,wh222xm,,School
38341,BD,admin,8/2/21,8/2/21,,,,BOALI HIGH SCHOOL,23.7106222,90.0406901,300,wh0nbum,,School
38342,BD,admin,8/2/21,8/2/21,,,,BOALI GIRLS' HIGH SCHOOL,41.9971441,-87.7061386,300,dp3wujq,,School
38343,BD,admin,8/2/21,8/2/21,,,,UNMESH ADARSHA HIGH SCHOOL,43.076592,-89.4124875,300,dp8mj3g,,School
38344,BD,admin,8/2/21,8/2/21,,,,MUNSHINAGAR HIGH SCHOOL,23.6063844,90.2225737,300,wh0nm16,,School
38345,BD,admin,8/2/21,8/2/21,,,,"ST. JOSEPH'S HIGH SCHOOL AND COLLEGE, DHARENDA",23.8485306,90.2820576,300,wh0pwmm,,School
38346,BD,admin,8/2/21,8/2/21,,,,DHIRASRAM GIRLS HIGH SCHOOL,23.958384,90.4176468,300,wh22392,,School
38347,BD,admin,8/2/21,8/2/21,,,,MATHBARI GIRLS' HIGH SCHOOL,23.8868432,90.4827708,300,wh0rfur,,School
38348,BD,admin,8/2/21,8/2/21,,,,GOPALBARI NABIN PROGOTI SCHOOL AND COLLEGE,23.9585335,90.2292347,300,wh20m1w,,School
38349,BD,admin,8/2/21,8/2/21,,,,TUMILIA BOYS' HIGH SCHOOL,23.9279309,90.5441267,300,wh22h7u,,School
38350,BD,admin,8/2/21,8/2/21,,,,DAKHIN RAZANAGAR HIGH SCHOOL,22.254705,88.8504059,300,tgzntg6,,School
38351,BD,admin,8/2/21,8/2/21,,,,RAYERDIA HIGH SCHOOL,23.8813651,90.4713219,300,wh0rfer,,School
38352,BD,admin,8/2/21,8/2/21,,,,MAKRIAL JUNIOR SCHOOL,41.7829016,-87.9509803,300,dp3mwwk,,School
38353,BD,admin,8/2/21,8/2/21,,,,SHAHID KUTUB UDDIN HIGH SCHOOL,49.2780937,-122.9198833,300,c2b86fu,,School
38354,BD,admin,8/2/21,8/2/21,,,,B. K. T. JUNIOR IDEAL SCHOOL,40.7924071,-73.9766068,300,dr72hd5,,School
38355,BD,admin,8/2/21,8/2/21,,,,JHAUGARA HIGH SCHOOL,24.8914934,89.8730594,300,turvt57,,School
38356,BD,admin,8/2/21,8/2/21,,,,KHALEDA RASHID EDUCARE SCHOOL,23.9465332,90.3818463,300,wh220xq,,School
38357,BD,admin,8/2/21,8/2/21,,,,AMSIMORE SESIP MODEL HIGH SCHOOL,34.3097926,-85.0990567,300,dn57ptb,,School
38358,BD,admin,8/2/21,8/2/21,,,,BIRISIRI UNION HIGH SCHOOL,25.1116542,90.6728725,300,wh2qz73,,School
38359,BD,admin,8/2/21,8/2/21,,,,KOICHAPUR HIGH SCHOOL,16.6912452,74.2215853,300,tduybyw,,School
38360,BD,admin,8/2/21,8/2/21,,,,JAYEDA KHANUM GIRL'S HIGH SCHOOL,24.2801791,90.0175631,300,wh240kh,,School
38361,BD,admin,8/2/21,8/2/21,,,,B.K. JUNIOR HIGH SCHOOL,37.5917599,-120.96732,300,9q9vz76,,School
38362,BD,admin,8/2/21,8/2/21,,,,RITA MODEL SCHOOL,38.1266879,-85.6796278,300,dng0fkc,,School
38363,BD,admin,8/2/21,8/2/21,,,,KONAPARA ADARSHA HIGH SCHOOL,23.7038771,90.4453999,300,wh0qf5h,,School
38364,BD,admin,8/2/21,8/2/21,,,,KANIZ FATEMA GIRLS' SCHOOL & COLLEGE,23.8333603,89.9839491,300,tupzxds,,School
38365,BD,admin,8/2/21,8/2/21,,,,SCHOLASTIC HIGH SCHOOL,41.8048161,-87.6256545,300,dp3ty42,,School
38366,BD,admin,8/2/21,8/2/21,,,,KACHUA JUNIOR HIGH SCHOOL,36.134064,-95.8410708,300,9y7ve44,,School
38367,BD,admin,8/2/21,8/2/21,,,,S. A. MANNAN CADET SCHOOL,23.6016148,89.8433858,300,tupyk2t,,School
38368,BD,admin,8/2/21,8/2/21,,,,HOLY CROSS GIRLS' HIGH SCHOOL,29.440656,-98.5574175,300,9v1zmr8,,School
38369,BD,admin,8/2/21,8/2/21,,,,NARINDA IDEAL SCHOOL AND COLLEGE,23.7494241,90.4393592,300,wh0r1gr,,School
38370,BD,admin,8/2/21,8/2/21,,,,UTTAR GOALER CHAR IDEAL JUNIOR SCHOOL,26.8467088,80.9461592,300,tuc89zr,,School
38371,BD,admin,8/2/21,8/2/21,,,,FAMS INTERNATIONAL SCHOOL & COLLEGE,23.540362,90.1701728,300,wh0jgv7,,School
38372,BD,admin,8/2/21,8/2/21,,,,ADAMPUR SHAHJUDDIN MONDOL HIGH SCHOOL,31.4141997,75.7047104,300,tttfdwy,,School
38373,BD,admin,8/2/21,8/2/21,,,,CHAR GORAK PUR HIGH SCHOOL,26.7371417,83.3721058,300,tug215m,,School
38374,BD,admin,8/2/21,8/2/21,,,,BANDAPASHA ADARSHA HIGH SCHOOL,23.198747,89.7666931,300,tupgfxn,,School
38375,BD,admin,8/2/21,8/2/21,,,,GAFARGAON IDEAL SCHOOL AND COLLEGE,24.4153396,90.6521697,300,wh26yud,,School
38376,BD,admin,8/2/21,8/2/21,,,,ROUHA HIGH SCHOOL,26.0753434,-80.2375425,300,dhwuq4u,,School
38377,BD,admin,8/2/21,8/2/21,,,,ABDUL KADER MEMORIAL GIRLS SCHOOL,37.7180914,-89.2199618,300,dn8w9f2,,School
