id,country,user_id,updated_date,created_date,level_id,affluence_id,unique_id,name,latitude,longitude,radius,geohash,afluence,category
33552,BD,admin,8/2/21,8/2/21,,,,Kohinoor Confectionery,23.7388213,88.7063479,200,tupp499bx,High,Restaurant
33558,BD,admin,8/2/21,8/2/21,,,,Bombey Confectionary,23.7388213,88.7063479,200,tupp499bx,High,Restaurant
33560,BD,admin,8/2/21,8/2/21,,,,"________ ___,_______ ___ _____,_____,________",23.8206519,88.7421831,200,tuppe2kj6,High,Restaurant
33561,BD,admin,8/2/21,8/2/21,,,,Johuria hotel,23.7622681,88.6327731,200,tupp0vu3j,High,Restaurant
33562,BD,admin,8/2/21,8/2/21,,,,Sohag dj meherpur,23.7712581,88.6369449,200,tupp0zrmw,High,Restaurant
33563,BD,admin,8/2/21,8/2/21,,,,Johuria hotel,23.7622681,88.6327731,200,tupp0vu3j,Low,Restaurant
33565,BD,admin,8/2/21,8/2/21,,,,Narail Restaurant,23.1739582,89.5015544,200,tupeudtn1,High,Restaurant
33567,BD,admin,8/2/21,8/2/21,,,,"Sonargaon Hotel, Narail",23.1730032,89.5005519,200,tupeuds2d,Mid,Restaurant
33568,BD,admin,8/2/21,8/2/21,,,,Khaben Naki,23.1656982,89.4990219,200,tupeu95jy,Low,Restaurant
33570,BD,admin,8/2/21,8/2/21,,,,FC- Friend's Cafe,23.1649519,89.4984315,200,tupeu94c8,Low,Restaurant
33571,BD,admin,8/2/21,8/2/21,,,,_________-Bondishala,23.1634416,89.4974274,200,tupeu8f0c,Low,Restaurant
33573,BD,admin,8/2/21,8/2/21,,,,KaziFirms Kitchen,23.7547248,90.3606009,200,wh0r0hqt6,Low,Restaurant
33576,BD,admin,8/2/21,8/2/21,,,,R.m2 cafe Narail Rupgonj,23.1672091,89.5000577,200,tupeu97yy,High,Restaurant
33578,BD,admin,8/2/21,8/2/21,,,,Food Express,23.1655125,89.4954791,200,tupeu90sg,High,Restaurant
33579,BD,admin,8/2/21,8/2/21,,,,Rajib Briyani House.,23.1714415,89.5034672,200,tupeudnrm,High,Restaurant
33581,BD,admin,8/2/21,8/2/21,,,,Shopna Hotel,23.1657605,89.4984816,200,tupeu94y3,High,Restaurant
33583,BD,admin,8/2/21,8/2/21,,,,____ _________,23.174086,89.5004517,200,tupeudsnz,High,Restaurant
33584,BD,admin,8/2/21,8/2/21,,,,_____ ________ ____ _____,23.1709924,89.5073352,200,tupeuf1kb,High,Restaurant
33587,BD,admin,8/2/21,8/2/21,,,,China Bangla Kitchen & Fast Food,22.7155208,89.0711906,200,tup34z5xm,Ultra High,Restaurant
33588,BD,admin,8/2/21,8/2/21,,,,Ma-Wah Chinese Restaurant,22.5942857,89.0015638,200,tup2930vq,Mid,Restaurant
33589,BD,admin,8/2/21,8/2/21,,,,Siraj hotel satkhira,22.7232117,89.0666333,200,tup36b8k6,High,Restaurant
33590,BD,admin,8/2/21,8/2/21,,,,Panshi Restaurant _____ __________,22.7178364,89.0761693,200,tup34zxkc,Ultra High,Restaurant
33591,BD,admin,8/2/21,8/2/21,,,,Sonargaon Restaurant,22.711632,89.0707913,200,tup34ye2g,High,Restaurant
33592,BD,admin,8/2/21,8/2/21,,,,century best community centre satkhira,22.7043747,89.0852823,200,tup35jjyt,High,Restaurant
33593,BD,admin,8/2/21,8/2/21,,,,_________ _____ ____,22.7097917,89.0755731,200,tup34yny5,High,Restaurant
33594,BD,admin,8/2/21,8/2/21,,,,Soup Corner,22.7184852,89.0704766,200,tup34zg0u,High,Restaurant
33595,BD,admin,8/2/21,8/2/21,,,,Indian Masala,22.5942857,89.0015638,200,tup2930vq,Mid,Restaurant
33597,BD,admin,8/2/21,8/2/21,,,,Satkhira DHABA,22.7184852,89.0704766,200,tup34zg0u,High,Restaurant
33598,BD,admin,8/2/21,8/2/21,,,,______ ______ ___________,22.7164453,89.071911,200,tup34zkhv,High,Restaurant
33600,BD,admin,8/2/21,8/2/21,,,,_________ _____ _______,22.7235984,89.0664513,200,tup36b8nw,High,Restaurant
33602,BD,admin,8/2/21,8/2/21,,,,"Medical Hotel & Restaurant ,Bakal ,Satkhira.",22.6902864,89.045719,200,tup3469h7,High,Restaurant
33603,BD,admin,8/2/21,8/2/21,,,,CAFE ______ best fast food and chinese restaurant in satkhira,22.7178364,89.0761693,200,tup34zxkc,Low,Restaurant
33604,BD,admin,8/2/21,8/2/21,,,,Hotel Sonargaon,23.6444799,90.5984384,200,wh0qt87g0,High,Restaurant
33613,BD,admin,8/2/21,8/2/21,,,,Kazi Farms Kitchen,23.7874694,90.3520554,200,wh0r242k5,High,Restaurant
33620,BD,admin,8/2/21,8/2/21,,,,Somrat Restaurant,22.7541463,88.3403279,200,tunc6nr2w,High,Restaurant
33646,BD,admin,8/2/21,8/2/21,,,,Secret Recipe Standard Shantinagar,23.7411297,90.412687,200,wh0r13uw0,Ultra High,Restaurant
33662,BD,admin,8/2/21,8/2/21,,,,Pachtara Hotel & Restaurant,23.6020215,89.8330218,200,tupyk0w7t,High,Restaurant
33702,BD,admin,8/2/21,8/2/21,,,,Hotel Jom Jom & Restaurant,22.1993714,92.2211752,200,w5cw6932t,Low,Restaurant
33705,BD,admin,8/2/21,8/2/21,,,,Hotel Sabbir,22.5668346,88.3560311,200,tunb6s4vk,Ultra High,Restaurant
33739,BD,admin,8/2/21,8/2/21,,,,___ _____,22.5223604,91.0892814,200,wh0b0u14q,Low,Restaurant
33742,BD,admin,8/2/21,8/2/21,,,,Pabna Bangla Restora,23.810669,90.3735153,200,wh0r2qxgp,Low,Restaurant
33745,BD,admin,8/2/21,8/2/21,,,,Chader Bari Rooftop Restaurant,23.787447,90.3668769,200,wh0r2675u,Ultra High,Restaurant
33746,BD,admin,8/2/21,8/2/21,,,,YUM Taste,23.787562,90.3668176,200,wh0r267he,High,Restaurant
33748,BD,admin,8/2/21,8/2/21,,,,Pabna Hotel & Restaurant,23.886353,90.3814413,200,wh0rbsmu0,High,Restaurant
33751,BD,admin,8/2/21,8/2/21,,,,Taste Co. Mirpur-12,23.8284949,90.3637757,200,wh0r83bgh,High,Restaurant
33752,BD,admin,8/2/21,8/2/21,,,,Pizza treat,23.7873752,90.3671153,200,wh0r2677d,High,Restaurant
33754,BD,admin,8/2/21,8/2/21,,,,Blue Plate Kachchi,23.7876274,90.3667901,200,wh0r267hf,Low,Restaurant
33755,BD,admin,8/2/21,8/2/21,,,,23/90 Architects,23.7849038,90.3475171,200,wh0prcvj1,Low,Restaurant
33757,BD,admin,8/2/21,8/2/21,,,,Le Metro,23.7876274,90.3667901,200,wh0r267hf,Low,Restaurant
33758,BD,admin,8/2/21,8/2/21,,,,Pabna Sweets And Bakery,23.7853481,90.3672188,200,wh0r23grs,Low,Restaurant
33797,BD,admin,8/2/21,8/2/21,,,,Sananda Sweets,22.498396,88.3830923,200,tgyzgpwwe,Ultra High,Restaurant
33804,BD,admin,8/2/21,8/2/21,,,,____ _____,22.6511875,92.1962947,200,wh18cgx29,Low,Restaurant
33810,BD,admin,8/2/21,8/2/21,,,,MD.FORIDUL ISLAM FORID MD.FORIDUL,22.2857071,91.7833256,200,w5cqb8fxd,High,Restaurant
33823,BD,admin,8/2/21,8/2/21,,,,Ruposhi Bangla Restaurent,21.4244226,91.9797766,200,w5c3vh1wk,Ultra High,Restaurant
33865,BD,admin,8/2/21,8/2/21,,,,Petuk Restaurant,22.524101,88.348375,200,tunb4kmk6,Low,Restaurant
33884,BD,admin,8/2/21,8/2/21,,,,Kazi Farms Kitchen,23.7874694,90.3520554,200,wh0r242k5,Low,Restaurant
33961,BD,admin,8/2/21,8/2/21,,,,_______ ___ ____ ___ ______,23.7402185,90.4332077,200,wh0r1cg2y,High,Restaurant
33963,BD,admin,8/2/21,8/2/21,,,,__ ____ ____________,23.7565915,90.3896884,200,wh0r0ugb0,High,Restaurant
33965,BD,admin,8/2/21,8/2/21,,,,Tanzid Store,23.9059587,90.4207118,200,wh0rcxfq7,High,Restaurant
33980,BD,admin,8/2/21,8/2/21,,,,Barisal Plaza,23.7233813,90.4051801,300,wh0qcnx,Mid,Shopping Mall
33981,BD,admin,8/2/21,8/2/21,,,,Barisal pharmicy,22.7010021,90.3534511,300,wh030h9,Low,Shopping Mall
33982,BD,admin,8/2/21,8/2/21,,,,Barisal sharee bitan,23.937419,90.2912955,300,wh20nts,Low,Shopping Mall
33983,BD,admin,8/2/21,8/2/21,,,,Fatema Center,22.7010021,90.3534511,300,wh030h9,Mid,Shopping Mall
33984,BD,admin,8/2/21,8/2/21,,,,Bibir Plaza,23.779399,90.3989546,300,wh0r30f,Low,Shopping Mall
33985,BD,admin,8/2/21,8/2/21,,,,Barishal Online Shop,22.7010021,90.3534511,300,wh030h9,,Shopping Mall
33986,BD,admin,8/2/21,8/2/21,,,,Ratul Fashion House in Barisal,22.7012014,90.374462,300,wh030s8,Low,Shopping Mall
33987,BD,admin,8/2/21,8/2/21,,,,anggona best fashion house in barisal,22.7010021,90.3534511,300,wh030h9,Low,Shopping Mall
33988,BD,admin,8/2/21,8/2/21,,,,Best Fashion Anowara Fashion house in Barisal,22.7010021,90.3534511,300,wh030h9,Low,Shopping Mall
33989,BD,admin,8/2/21,8/2/21,,,,Karnakathi Barisal Bangladesh,22.656433,90.3733421,300,wh02bkr,Low,Shopping Mall
33990,BD,admin,8/2/21,8/2/21,,,,Chowdhury Market,22.7010021,90.3534511,300,wh030h9,Low,Shopping Mall
33991,BD,admin,8/2/21,8/2/21,,,,Rakib Best Fashion House in Barisal,22.7010021,90.3534511,300,wh030h9,Low,Shopping Mall
33992,BD,admin,8/2/21,8/2/21,,,,Jharna best fashion house in barisal,22.7010021,90.3534511,300,wh030h9,Low,Shopping Mall
33993,BD,admin,8/2/21,8/2/21,,,,"Khan Market, Harinafulia, Barisal",22.6765442,90.3166474,300,wh01p0n,Low,Shopping Mall
33994,BD,admin,8/2/21,8/2/21,,,,Jonaki Shopping Complex,22.7010021,90.3534511,300,wh030h9,Mid,Shopping Mall
33995,BD,admin,8/2/21,8/2/21,,,,Bhanga Five Star Market,22.8687553,90.2675201,300,wh04n54,Low,Shopping Mall
33996,BD,admin,8/2/21,8/2/21,,,,Easy Fashion Ltd,22.7010021,90.3534511,300,wh030h9,Mid,Shopping Mall
33997,BD,admin,8/2/21,8/2/21,,,,Daraz Barisal Delivery Point,22.7010021,90.3534511,300,wh030h9,Mid,Shopping Mall
33998,BD,admin,8/2/21,8/2/21,,,,Vola Saha Market,22.9414261,90.2526163,300,wh04t8r,Low,Shopping Mall
33999,BD,admin,8/2/21,8/2/21,,,,Pouro Super Market,22.1605038,90.1200547,300,w5bn4dp,Mid,Shopping Mall
34000,BD,admin,8/2/21,8/2/21,,,,_____ ______,22.1569244,90.1182404,300,w5bn49w,Low,Shopping Mall
34001,BD,admin,8/2/21,8/2/21,,,,"_____ _________, ______",22.1596074,90.1150842,300,w5bn4d5,Low,Shopping Mall
34002,BD,admin,8/2/21,8/2/21,,,,N Jahan Telecom,22.1604221,90.1186847,300,w5bn4dn,Low,Shopping Mall
34003,BD,admin,8/2/21,8/2/21,,,,_________ ____ ______,22.1566946,90.1183723,300,w5bn49w,Low,Shopping Mall
34004,BD,admin,8/2/21,8/2/21,,,,All In One Bd,22.15776,90.1143116,300,w5bn49e,Mid,Shopping Mall
34005,BD,admin,8/2/21,8/2/21,,,,"____ _____, ______",22.1574956,90.1130625,300,w5bn49d,Low,Shopping Mall
34006,BD,admin,8/2/21,8/2/21,,,,________ _____,23.7218032,90.4216047,300,wh0qcw7,Low,Shopping Mall
34007,BD,admin,8/2/21,8/2/21,,,,Samsung Smartphone Cafe Barguna,22.159916,90.1172714,300,w5bn4dj,Low,Shopping Mall
34008,BD,admin,8/2/21,8/2/21,,,,____ ______ ______,22.1601299,90.1180816,300,w5bn4dj,Low,Shopping Mall
34009,BD,admin,8/2/21,8/2/21,,,,eatega computer plaza,22.1585988,90.1184494,300,w5bn49y,Low,Shopping Mall
34010,BD,admin,8/2/21,8/2/21,,,,Sotota Crockeries Store,23.7519147,90.4322993,300,wh0r1gf,Low,Shopping Mall
34011,BD,admin,8/2/21,8/2/21,,,,Mitro Shop Barguna,22.1509166,90.1273148,300,w5bn4bk,Low,Shopping Mall
34012,BD,admin,8/2/21,8/2/21,,,,K.G school,22.1440602,90.1057339,300,w5bjfrh,Low,Shopping Mall
34014,BD,admin,8/2/21,8/2/21,,,,"__ ______________ _____, _______ _____",22.1620495,90.1246111,300,w5bn4f6,Low,Shopping Mall
34015,BD,admin,8/2/21,8/2/21,,,,Bashundhara City Shopping Complex,23.7516846,90.385685,300,wh0r0gb,Ultra High,Shopping Mall
34016,BD,admin,8/2/21,8/2/21,,,,Paltan China Town Shopping Complex,23.7344694,90.4136962,300,wh0r12t,Mid,Shopping Mall
34017,BD,admin,8/2/21,8/2/21,,,,Land Shoes Bhola,22.6842414,90.6449744,300,wh03n9t,Low,Shopping Mall
34018,BD,admin,8/2/21,8/2/21,,,,Joinpuri Store,22.6733358,90.6546333,300,wh02yzs,Low,Shopping Mall
34019,BD,admin,8/2/21,8/2/21,,,,BDF King best Fashion house in Bhola,22.6711386,90.6571343,300,wh02yzn,Low,Shopping Mall
34020,BD,admin,8/2/21,8/2/21,,,,Apex Nabarun Senter Sadar Road Bhola,22.6823266,90.6465921,300,wh03n9n,Low,Shopping Mall
34021,BD,admin,8/2/21,8/2/21,,,,Bhola Store,23.771007,90.3639255,300,wh0r0r3,Low,Shopping Mall
34022,BD,admin,8/2/21,8/2/21,,,,Chandni Chwak Shopping Complex,23.8273608,90.3662174,300,wh0r83d,Ultra High,Shopping Mall
34023,BD,admin,8/2/21,8/2/21,,,,"Nalchity,Jhalakathi,Shimultola bazar,Jhurkathi",22.610693,90.3337419,300,wh00xs5,Low,Shopping Mall
34024,BD,admin,8/2/21,8/2/21,,,,________ ______ _______,22.6405605,90.1957895,300,wh00u3w,Low,Shopping Mall
34025,BD,admin,8/2/21,8/2/21,,,,____ _______ _______,22.6417927,90.1941433,300,wh00u3v,Low,Shopping Mall
34026,BD,admin,8/2/21,8/2/21,,,,Khan Super Market,22.6406006,90.1986798,300,wh00u98,Low,Shopping Mall
34027,BD,admin,8/2/21,8/2/21,,,,Balayet And Brothers,22.6406414,90.1957507,300,wh00u3w,Low,Shopping Mall
34028,BD,admin,8/2/21,8/2/21,,,,Hasina Market,22.6406006,90.1986798,300,wh00u98,Low,Shopping Mall
34029,BD,admin,8/2/21,8/2/21,,,,"Puran Bazar, Nalchity",22.6285798,90.2690466,300,wh00wp7,Low,Shopping Mall
34030,BD,admin,8/2/21,8/2/21,,,,_______ ______________ _____,22.6406006,90.1986798,300,wh00u98,Low,Shopping Mall
34031,BD,admin,8/2/21,8/2/21,,,,_______ _____ _____,23.9747193,91.11276,300,wh2b3k6,Low,Shopping Mall
34032,BD,admin,8/2/21,8/2/21,,,,Al Marjan Market,22.6406006,90.1986798,300,wh00u98,Low,Shopping Mall
34033,BD,admin,8/2/21,8/2/21,,,,M N PLAZA - __ __ ______,22.5405454,90.3383648,300,wh00pxq,Low,Shopping Mall
34034,BD,admin,8/2/21,8/2/21,,,,_____ _____,23.7491227,90.4154879,300,wh0r17q,Low,Shopping Mall
34035,BD,admin,8/2/21,8/2/21,,,,Live Fashion,22.6406006,90.1986798,300,wh00u98,Low,Shopping Mall
34036,BD,admin,8/2/21,8/2/21,,,,Tutan Plaza,22.6406006,90.1986798,300,wh00u98,Low,Shopping Mall
34037,BD,admin,8/2/21,8/2/21,,,,GM Khan Shopping Complex,22.6285798,90.2690466,300,wh00wp7,Low,Shopping Mall
34038,BD,admin,8/2/21,8/2/21,,,,Goni Store,22.6406006,90.1986798,300,wh00u98,Low,Shopping Mall
34040,BD,admin,8/2/21,8/2/21,,,,Jahangir Store,22.3566802,90.3488869,300,w5bppvy,Low,Shopping Mall
34041,BD,admin,8/2/21,8/2/21,,,,Patuakhali Optical & Watch,22.3625117,90.3471337,300,w5bppyu,Low,Shopping Mall
34042,BD,admin,8/2/21,8/2/21,,,,_______ _____ __ BANIJJO SUPER SHOP,22.3650679,90.3459837,300,w5bppz7,Low,Shopping Mall
34043,BD,admin,8/2/21,8/2/21,,,,Fariha Fashion House in Patuakhali,22.3586174,90.3317203,300,w5bppw3,Low,Shopping Mall
34044,BD,admin,8/2/21,8/2/21,,,,Ittadi Stesonary _______ _________,23.763107,90.3433998,300,wh0ppvf,Low,Shopping Mall
34045,BD,admin,8/2/21,8/2/21,,,,__________ _____,22.3561985,90.3418415,300,w5bppvb,Low,Shopping Mall
34046,BD,admin,8/2/21,8/2/21,,,,______ _____,22.3561985,90.3418415,300,w5bppvb,Low,Shopping Mall
34047,BD,admin,8/2/21,8/2/21,,,,______ _____ _____ ____,22.3650679,90.3459837,300,w5bppz7,Low,Shopping Mall
34048,BD,admin,8/2/21,8/2/21,,,,Matri Saya Butiks Best Fashion Haus in patuakhli,22.3650679,90.3459837,300,w5bppz7,Low,Shopping Mall
34049,BD,admin,8/2/21,8/2/21,,,,___ _______ ____ __,22.3650679,90.3459837,300,w5bppz7,Low,Shopping Mall
34050,BD,admin,8/2/21,8/2/21,,,,__ _______ (Haque palace),22.3650679,90.3459837,300,w5bppz7,Low,Shopping Mall
34051,BD,admin,8/2/21,8/2/21,,,,Kure Ghar,22.3569674,90.348582,300,w5bppvv,Low,Shopping Mall
34052,BD,admin,8/2/21,8/2/21,,,,Sonargaon store,22.3635265,90.3436766,300,w5bppz4,Low,Shopping Mall
34053,BD,admin,8/2/21,8/2/21,,,,Walton Smart Zone,22.478639,90.4417271,300,w5brfh1,Low,Shopping Mall
34054,BD,admin,8/2/21,8/2/21,,,,Subarna jewellers,22.3635265,90.3436766,300,w5bppz4,Low,Shopping Mall
34055,BD,admin,8/2/21,8/2/21,,,,Saikat Store,22.5418829,89.9875423,300,tupbpxw,Low,Shopping Mall
34056,BD,admin,8/2/21,8/2/21,,,,Mufti Firdous Market,22.6641879,89.9552925,300,tupbyvz,Low,Shopping Mall
34057,BD,admin,8/2/21,8/2/21,,,,Online Faction in pirojpur,22.5776204,89.9689216,300,tupbrq1,Low,Shopping Mall
34058,BD,admin,8/2/21,8/2/21,,,,Super Store,22.5886242,89.9782951,300,tupbx80,Low,Shopping Mall
34059,BD,admin,8/2/21,8/2/21,,,,Blue dream Pirojpur,22.5797875,89.9687931,300,tupbrq9,Low,Shopping Mall
34060,BD,admin,8/2/21,8/2/21,,,,Khabir store,22.5792453,89.9769827,300,tupbrqr,Low,Shopping Mall
34061,BD,admin,8/2/21,8/2/21,,,,Novera products ltd/Pirojpur,22.5790557,89.9704926,300,tupbrq6,Low,Shopping Mall
34062,BD,admin,8/2/21,8/2/21,,,,"ExcellentWorld,PirojpurDipu.",22.5385356,89.9889555,300,tupbpxp,Low,Shopping Mall
34063,BD,admin,8/2/21,8/2/21,,,,"SAMRAT"" SUZ"" QUALITY FOOT WEAR",22.5795005,89.9718475,300,tupbrq7,Low,Shopping Mall
34064,BD,admin,8/2/21,8/2/21,,,,___ ______,23.8769299,90.4153424,300,wh0rc6w,Low,Shopping Mall
34065,BD,admin,8/2/21,8/2/21,,,,_______ _________ ________,23.7879863,90.365117,300,wh0r263,Low,Shopping Mall
34066,BD,admin,8/2/21,8/2/21,,,,__________ _____,23.732754,90.3861717,300,wh0r0b3,Low,Shopping Mall
34067,BD,admin,8/2/21,8/2/21,,,,RFL Exclusive Show Room,22.5749262,89.9641269,300,tupbrjt,Low,Shopping Mall
34068,BD,admin,8/2/21,8/2/21,,,,Protiva Musical Store,22.5793254,89.9746392,300,tupbrqm,Low,Shopping Mall
34069,BD,admin,8/2/21,8/2/21,,,,Ladies Fashion Corner,22.5796961,89.9651073,300,tupbrnw,Low,Shopping Mall
34070,BD,admin,8/2/21,8/2/21,,,,Khabir store,22.590894,90.0069167,300,wh0080t,Low,Shopping Mall
34071,BD,admin,8/2/21,8/2/21,,,,Lawyer's Plaza,22.5780988,89.9686796,300,tupbrq1,Low,Shopping Mall
34072,BD,admin,8/2/21,8/2/21,,,,"Mong Store, Madhyampara",22.1993652,92.2210679,300,w5cw693,Low,Shopping Mall
34073,BD,admin,8/2/21,8/2/21,,,,Master Shopping Center,22.1970519,92.218397,300,w5cw62z,Low,Shopping Mall
34074,BD,admin,8/2/21,8/2/21,,,,Police Plaza Bandarban,22.1976159,92.2199655,300,w5cw68b,Low,Shopping Mall
34075,BD,admin,8/2/21,8/2/21,,,,H k Barmis bandarban,22.1979466,92.2185456,300,w5cw63p,Low,Shopping Mall
34076,BD,admin,8/2/21,8/2/21,,,,bandarban stadiam,22.1916384,92.2233593,300,w5cw4xg,Low,Shopping Mall
34077,BD,admin,8/2/21,8/2/21,,,,Poroshobha shopping mall,22.1967367,92.2176063,300,w5cw62y,Low,Shopping Mall
34078,BD,admin,8/2/21,8/2/21,,,,Kes pru market,22.1991206,92.2198646,300,w5cw690,Low,Shopping Mall
34079,BD,admin,8/2/21,8/2/21,,,,Barmis shop,22.1976518,92.2186845,300,w5cw62z,Low,Shopping Mall
34080,BD,admin,8/2/21,8/2/21,,,,_______ ____ _______,22.1961372,92.217596,300,w5cw62w,Low,Shopping Mall
34081,BD,admin,8/2/21,8/2/21,,,,Chowdhury Market,22.1970519,92.218397,300,w5cw62z,Mid,Shopping Mall
34082,BD,admin,8/2/21,8/2/21,,,,"FREELANCER SHOHEL AND ""PHOTOGRAPHY""",23.8330429,90.4188143,300,wh0r9d8,Low,Shopping Mall
34083,BD,admin,8/2/21,8/2/21,,,,"_______ _______, _________",22.1976518,92.2186845,300,w5cw62z,Low,Shopping Mall
34084,BD,admin,8/2/21,8/2/21,,,,_____ _________,22.1898643,92.2301719,300,w5cw4xx,Low,Shopping Mall
34085,BD,admin,8/2/21,8/2/21,,,,Barmij Market,22.1991206,92.2198646,300,w5cw690,Mid,Shopping Mall
34086,BD,admin,8/2/21,8/2/21,,,,Gofor & brothers (Gasbaria store),22.1993487,92.2209522,300,w5cw693,Low,Shopping Mall
34087,BD,admin,8/2/21,8/2/21,,,,___ _________,22.1975126,92.2189828,300,w5cw62z,Low,Shopping Mall
34088,BD,admin,8/2/21,8/2/21,,,,"Hoque Hill Tower, Bandarban",22.1970519,92.218397,300,w5cw62z,Low,Shopping Mall
34089,BD,admin,8/2/21,8/2/21,,,,B.Baria Tower Shopping Complex,23.9759303,91.11206,300,wh2b3k9,Ultra High,Shopping Mall
34090,BD,admin,8/2/21,8/2/21,,,,____ __,23.9617806,91.1122579,300,wh2b361,Low,Shopping Mall
34091,BD,admin,8/2/21,8/2/21,,,,Humayed,23.9719814,91.1120507,300,wh2b37c,Low,Shopping Mall
34092,BD,admin,8/2/21,8/2/21,,,,_____ _____,23.9930308,91.0692927,300,wh2b2rf,Low,Shopping Mall
34093,BD,admin,8/2/21,8/2/21,,,,B.Baria Future Mart,23.9751715,91.1115208,300,wh2b3k9,Low,Shopping Mall
34094,BD,admin,8/2/21,8/2/21,,,,1-99 Shopping Center,23.9806735,91.1035315,300,wh2b3je,Low,Shopping Mall
34095,BD,admin,8/2/21,8/2/21,,,,Islam Plaza,23.9590056,91.1032656,300,wh2b31e,Low,Shopping Mall
34096,BD,admin,8/2/21,8/2/21,,,,cctv brahmanbaria,23.9743361,91.1111494,300,wh2b3k3,Low,Shopping Mall
34097,BD,admin,8/2/21,8/2/21,,,,_____ _____,23.3259171,90.7044225,300,wh0s8n2,Low,Shopping Mall
34098,BD,admin,8/2/21,8/2/21,,,,City Center,23.9749316,91.1113988,300,wh2b3k9,Mid,Shopping Mall
34099,BD,admin,8/2/21,8/2/21,,,,_____ _______,23.6233349,90.5004959,300,wh0q7kk,Low,Shopping Mall
34100,BD,admin,8/2/21,8/2/21,,,,Pouro Adhunik Super Market,23.9749316,91.1113988,300,wh2b3k9,Ultra High,Shopping Mall
34102,BD,admin,8/2/21,8/2/21,,,,Tayeba General Store,23.9675393,91.1119148,300,wh2b371,Low,Shopping Mall
34103,BD,admin,8/2/21,8/2/21,,,,M/S Siraj Traders,23.9745527,91.1138657,300,wh2b3k7,Low,Shopping Mall
34104,BD,admin,8/2/21,8/2/21,,,,Shova Shopping Mall,23.9716104,91.1114799,300,wh2b37c,Low,Shopping Mall
34105,BD,admin,8/2/21,8/2/21,,,,Mrs Barek Store,23.9749316,91.1113988,300,wh2b3k9,Low,Shopping Mall
34106,BD,admin,8/2/21,8/2/21,,,,Chandpur Tower,23.2259726,90.6548774,300,wh0knuh,Low,Shopping Mall
34107,BD,admin,8/2/21,8/2/21,,,,Mir Shopping Complex,23.218411,90.665331,300,wh0kp4u,Low,Shopping Mall
34108,BD,admin,8/2/21,8/2/21,,,,___ _________,22.8622672,88.4166343,300,tunf5cz,Low,Shopping Mall
34109,BD,admin,8/2/21,8/2/21,,,,Chandpur New Market,23.218411,90.665331,300,wh0kp4u,Low,Shopping Mall
34110,BD,admin,8/2/21,8/2/21,,,,Muktijoddha Market Chandpur,23.2258203,90.6546807,300,wh0knuh,Low,Shopping Mall
34111,BD,admin,8/2/21,8/2/21,,,,Faysal Shopping Complex,23.2304708,90.6645136,300,wh0kphg,Mid,Shopping Mall
34112,BD,admin,8/2/21,8/2/21,,,,Madina Shopping Centre,23.218411,90.665331,300,wh0kp4u,Low,Shopping Mall
34113,BD,admin,8/2/21,8/2/21,,,,CHANDPUR RAINBOW PAINTS SHOWROOM,23.2261375,90.659854,300,wh0kph0,Low,Shopping Mall
34114,BD,admin,8/2/21,8/2/21,,,,Purobi Market,23.218411,90.665331,300,wh0kp4u,Low,Shopping Mall
34115,BD,admin,8/2/21,8/2/21,,,,Ononna Market,23.2286991,90.6613761,300,wh0kph9,Low,Shopping Mall
34116,BD,admin,8/2/21,8/2/21,,,,Sunnah Revival : _______ ________,23.2242151,90.6621818,300,wh0kp5f,Low,Shopping Mall
34117,BD,admin,8/2/21,8/2/21,,,,____ ____________,23.2237302,90.6652615,300,wh0kp5u,Low,Shopping Mall
34118,BD,admin,8/2/21,8/2/21,,,,Amin Plaza,23.2261897,90.6563465,300,wh0knuj,Low,Shopping Mall
34119,BD,admin,8/2/21,8/2/21,,,,Rupaly Beej Bhander,23.2260076,90.6569428,300,wh0knun,Low,Shopping Mall
34120,BD,admin,8/2/21,8/2/21,,,,DOHA PLAZA,23.2304708,90.6645136,300,wh0kphg,Low,Shopping Mall
34121,BD,admin,8/2/21,8/2/21,,,,_____ ____ _________ ___,23.235628,90.6647053,300,wh0kpju,Low,Shopping Mall
34122,BD,admin,8/2/21,8/2/21,,,,MAZI PLAZA,23.2261897,90.6563465,300,wh0knuj,Low,Shopping Mall
34123,BD,admin,8/2/21,8/2/21,,,,BRB Cable Sales Centre.,23.7314115,90.3630247,300,wh0r020,Low,Shopping Mall
34124,BD,admin,8/2/21,8/2/21,,,,Chittagong Shopping Complex,22.356851,91.7831819,300,w5cr0tf,Ultra High,Shopping Mall
34125,BD,admin,8/2/21,8/2/21,,,,Afmi Plaza,22.3617259,91.8271378,300,w5cr1wf,Ultra High,Shopping Mall
34126,BD,admin,8/2/21,8/2/21,,,,Sanmar Ocean City,22.3620325,91.8216626,300,w5cr1qy,Ultra High,Shopping Mall
34127,BD,admin,8/2/21,8/2/21,,,,Alangkar Shopping Complex,22.358286,91.7817114,300,w5cr0w1,Ultra High,Shopping Mall
34128,BD,admin,8/2/21,8/2/21,,,,Arif Fashion House. The Best Quality Fashion House in Chittagong.,22.356851,91.7831819,300,w5cr0tf,Low,Shopping Mall
34129,BD,admin,8/2/21,8/2/21,,,,Akhtaruzzaman Center,22.356851,91.7831819,300,w5cr0tf,Ultra High,Shopping Mall
34130,BD,admin,8/2/21,8/2/21,,,,Shopping Mall,22.3288773,91.805706,300,w5cr10f,Low,Shopping Mall
